40,34,34,45,51,47,66,53,1.96,-0.97,0,0,"4.80
"
40,34,34,45,51,49,66,54,2.00,-0.97,0,0,"4.80
"
40,35,35,45,51,49,66,54,1.96,-0.97,0,0,"4.80
"
40,35,35,45,51,49,66,54,2.02,-0.97,0,0,"4.80
"
40,35,35,45,51,48,63,54,2.01,-0.97,0,0,"4.80
"
40,35,35,45,51,48,63,53,1.94,-0.97,0,0,"4.80
"
40,35,35,45,51,48,61,53,1.88,-0.97,0,0,"4.80
"
38,34,34,45,51,48,61,53,1.87,-0.97,0,0,"4.80
"
38,34,34,44,51,48,61,54,1.92,-0.97,0,0,"4.80
"
37,34,34,44,51,48,61,54,1.91,-0.97,0,0,"4.80
"
37,34,34,44,49,48,61,56,1.96,-0.97,0,0,"4.80
"
37,39,39,44,49,47,61,56,2.02,-0.97,0,0,"4.80
"
40,39,39,44,49,47,61,56,2.04,-0.97,0,0,"4.80
"
40,39,39,44,49,47,62,56,1.88,-0.97,0,0,"4.80
"
40,31,31,44,50,47,62,56,1.84,-0.97,0,0,"4.80
"
40,31,31,42,50,47,63,56,1.85,-0.97,0,0,"4.80
"
40,31,31,42,50,47,63,56,1.87,-0.97,0,0,"4.80
"
39,31,31,42,50,47,63,57,1.91,-0.97,0,0,"4.80
"
39,30,30,42,50,47,63,57,1.99,-0.97,0,0,"4.80
"
39,30,30,42,47,47,63,57,1.99,-0.97,0,0,"4.80
"
39,30,30,43,47,47,61,57,1.87,-0.97,0,0,"4.80
"
44,31,31,43,45,47,61,57,1.81,-0.97,0,0,"4.80
"
44,31,31,44,45,47,61,55,1.77,-0.97,0,0,"4.80
"
44,31,31,44,45,47,61,55,1.82,-0.97,0,0,"4.80
"
37,31,31,45,49,47,61,54,1.88,-0.97,0,0,"4.80
"
37,31,31,45,49,45,61,54,1.95,-0.97,0,0,"4.80
"
37,32,32,45,50,45,61,54,1.89,-0.97,0,0,"4.80
"
37,32,32,43,50,45,60,55,1.83,-0.97,0,0,"4.80
"
42,32,32,43,53,45,60,55,1.79,-0.97,0,0,"4.80
"
42,32,32,43,53,45,60,55,1.69,-0.97,0,0,"4.80
"
42,36,36,43,53,45,62,55,1.82,-0.97,0,0,"4.80
"
41,36,36,45,51,45,62,55,1.85,-0.97,0,0,"4.80
"
41,36,36,45,51,45,63,55,1.83,-0.97,0,0,"4.80
"
40,35,35,45,50,45,63,55,1.95,-0.97,0,0,"4.80
"
40,35,35,45,50,48,63,58,1.97,-0.97,0,0,"4.80
"
37,33,33,45,50,48,63,58,1.90,-0.97,0,0,"4.80
"
37,33,33,43,48,48,63,58,1.85,-0.97,0,0,"4.80
"
37,33,33,43,48,45,62,58,1.81,-0.97,0,0,"4.80
"
39,33,33,43,48,45,62,58,1.74,-0.97,0,0,"4.80
"
39,33,33,43,48,43,58,57,1.82,-0.97,0,0,"4.80
"
41,34,34,43,48,43,58,57,1.92,-0.97,0,0,"4.80
"
41,34,34,45,48,43,58,57,2.00,-0.97,0,0,"4.80
"
41,34,34,45,48,47,58,57,1.84,-0.97,0,0,"4.80
"
40,34,34,45,49,47,58,58,1.71,-0.97,0,0,"4.80
"
